doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01006001___9c7557117a,连营寨,忠义,战争,3,【第四场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,战争,权谋,3,【第三场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,复仇,忠义,2,【第七场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,家国,战争,2,【第十场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,悲情,战争,2,【第六场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,亲情,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,人才凋零,悲情,1,【第六场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,人才凋零,战争,1,【第六场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,使命,力排众议,1,【第九场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,使命,失败,1,【第十八场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,使命,忠义,1,【第十八场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,使命,悔恨,1,【第十八场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,使命,悲情,1,【第十七场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,使命,战争,1,【第十七场】,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006001___9c7557117a,连营寨,公案,忠义,1,序幕/前置内容,scene_cooccurrence
