doc_id,doc_title,theme_label,weight,evidence,derived_by
pdf_01000000__01006001___9c7557117a,连营寨,战争,12,东吴众将起霸点将，甘宁升帐发令，众将禀报齐备，甘宁下令起兵前往。,llm
pdf_01000000__01006001___9c7557117a,连营寨,忠义,6,吴军将领甘宁自刎殉国，韩当、周泰分守江北，马忠、麋芳、傅士仁守江南。蜀军势盛，吴军内部出现叛变意图，众将密谋杀麋芳、傅士仁献首级于刘备。,llm
pdf_01000000__01006001___9c7557117a,连营寨,权谋,5,关兴、张苞担忧甘宁厉害，沙摩柯提议乱箭齐发。甘宁追来，众人放箭，甘宁带箭下，关兴、张苞下令追赶。,llm
pdf_01000000__01006001___9c7557117a,连营寨,使命,3,孙权因刘备进攻而忧虑，阚泽推荐陆逊为帅，孙权顾虑其年幼，阚泽力保，最终孙权赐尚方宝剑，拜陆逊为帅。,llm
pdf_01000000__01006001___9c7557117a,连营寨,家国,3,孙权封陆逊为招讨大元帅，赐尚方宝剑，陆逊受命并训诫众将，随后拔营出征。,llm
pdf_01000000__01006001___9c7557117a,连营寨,复仇,2,刘备痛恨东吴，关兴、张苞献上麋芳、傅士仁及马忠首级，诸葛瑾前来求和，刘备怒斥其巧言，拒绝和谈。,llm
pdf_01000000__01006001___9c7557117a,连营寨,悲情,2,孙权因刘备征讨而忧虑，吕范呈上韩当、周泰求援奏本，孙权得知甘宁阵亡，感叹国中无人可解危局。,llm
pdf_01000000__01006001___9c7557117a,连营寨,背叛,2,吴军将领甘宁自刎殉国，韩当、周泰分守江北，马忠、麋芳、傅士仁守江南。蜀军势盛，吴军内部出现叛变意图，众将密谋杀麋芳、傅士仁献首级于刘备。,llm
pdf_01000000__01006001___9c7557117a,连营寨,亲情,1,# 《连营寨》 （一名：《火烧连营七百里》）,keyword
pdf_01000000__01006001___9c7557117a,连营寨,人才凋零,1,孙权因刘备征讨而忧虑，吕范呈上韩当、周泰求援奏本，孙权得知甘宁阵亡，感叹国中无人可解危局。,llm
pdf_01000000__01006001___9c7557117a,连营寨,公案,1,# 《连营寨》 （一名：《火烧连营七百里》）,keyword
pdf_01000000__01006001___9c7557117a,连营寨,决断,1,刘备在灵堂哭祭关羽、张飞，斩首范疆、张达、傅士仁，并亲手杀死有郎舅之情的糜芳，誓师伐吴。,llm
pdf_01000000__01006001___9c7557117a,连营寨,出征,1,童儿引诸葛亮上场，诸葛亮准备前往连营寨，为后续剧情铺垫。,llm
pdf_01000000__01006001___9c7557117a,连营寨,刚愎自用,1,刘备得知陆逊为帅，轻视其年少，执意移营避暑，不听马良劝阻，仅允其画图问诸葛亮。,llm
pdf_01000000__01006001___9c7557117a,连营寨,力排众议,1,孙权因刘备进攻而忧虑，阚泽推荐陆逊为帅，孙权顾虑其年幼，阚泽力保，最终孙权赐尚方宝剑，拜陆逊为帅。,llm
pdf_01000000__01006001___9c7557117a,连营寨,勇武,1,关兴、张苞担忧甘宁厉害，沙摩柯提议乱箭齐发。甘宁追来，众人放箭，甘宁带箭下，关兴、张苞下令追赶。,llm
pdf_01000000__01006001___9c7557117a,连营寨,失败,1,赵云救驾来迟，刘备悔恨不听诸葛亮之言，哀叹七十五万汉军尽丧烈火，自认天命将绝。,llm
pdf_01000000__01006001___9c7557117a,连营寨,将帅不和,1,陆逊抵达前线，韩当、周泰迎接。韩当质疑陆逊先破蜀后救孙桓的策略，陆逊斥其不知用兵之计，韩当、周泰私下担忧东吴前途。,llm
