doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01006001___9c7557117a,连营寨,1,【第一场】,【第一场】,战争,战争,1,众将；傅士仁；周泰；夏旬；甘宁；糜芳；韩当；马忠,东吴众将起霸点将，甘宁升帐发令，众将禀报齐备，甘宁下令起兵前往。,llm
pdf_01000000__01006001___9c7557117a,连营寨,2,【第二场】,【第二场】,战争,战争,1,关兴；刘备；张南；张苞；报子；沙摩柯；甘宁,刘备检阅沙摩柯的蛮兵操练，认为其兵势精壮。报子报韩当等攻打蜀营，刘备命沙摩柯打头阵，张苞、关兴接应，与甘宁交战。,llm
pdf_01000000__01006001___9c7557117a,连营寨,2,【第二场】,【第二场】,指挥,指挥,1,关兴；刘备；张南；张苞；报子；沙摩柯；甘宁,刘备检阅沙摩柯的蛮兵操练，认为其兵势精壮。报子报韩当等攻打蜀营，刘备命沙摩柯打头阵，张苞、关兴接应，与甘宁交战。,llm
pdf_01000000__01006001___9c7557117a,连营寨,2,【第二场】,【第二场】,联盟,联盟,1,关兴；刘备；张南；张苞；报子；沙摩柯；甘宁,刘备检阅沙摩柯的蛮兵操练，认为其兵势精壮。报子报韩当等攻打蜀营，刘备命沙摩柯打头阵，张苞、关兴接应，与甘宁交战。,llm
pdf_01000000__01006001___9c7557117a,连营寨,3,【第三场】,【第三场】,战争,战争,1,关兴；张苞；沙摩柯；甘宁,关兴、张苞担忧甘宁厉害，沙摩柯提议乱箭齐发。甘宁追来，众人放箭，甘宁带箭下，关兴、张苞下令追赶。,llm
pdf_01000000__01006001___9c7557117a,连营寨,3,【第三场】,【第三场】,智谋,权谋,1,关兴；张苞；沙摩柯；甘宁,关兴、张苞担忧甘宁厉害，沙摩柯提议乱箭齐发。甘宁追来，众人放箭，甘宁带箭下，关兴、张苞下令追赶。,llm
pdf_01000000__01006001___9c7557117a,连营寨,3,【第三场】,【第三场】,勇武,勇武,1,关兴；张苞；沙摩柯；甘宁,关兴、张苞担忧甘宁厉害，沙摩柯提议乱箭齐发。甘宁追来，众人放箭，甘宁带箭下，关兴、张苞下令追赶。,llm
pdf_01000000__01006001___9c7557117a,连营寨,4,【第四场】,【第四场】,忠义,忠义,1,众将；傅士仁；周泰；甘宁；韩当；马忠；麋芳,吴军将领甘宁自刎殉国，韩当、周泰分守江北，马忠、麋芳、傅士仁守江南。蜀军势盛，吴军内部出现叛变意图，众将密谋杀麋芳、傅士仁献首级于刘备。,llm
pdf_01000000__01006001___9c7557117a,连营寨,4,【第四场】,【第四场】,背叛,背叛,1,众将；傅士仁；周泰；甘宁；韩当；马忠；麋芳,吴军将领甘宁自刎殉国，韩当、周泰分守江北，马忠、麋芳、傅士仁守江南。蜀军势盛，吴军内部出现叛变意图，众将密谋杀麋芳、傅士仁献首级于刘备。,llm
pdf_01000000__01006001___9c7557117a,连营寨,4,【第四场】,【第四场】,战争,战争,1,众将；傅士仁；周泰；甘宁；韩当；马忠；麋芳,吴军将领甘宁自刎殉国，韩当、周泰分守江北，马忠、麋芳、傅士仁守江南。蜀军势盛，吴军内部出现叛变意图，众将密谋杀麋芳、傅士仁献首级于刘备。,llm
