doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01002012___6c0f4ca58e,白门楼,曹操,陈宫,对抗,19,命令；对抗；对话；提及,曹操审问陈宫，陈宫痛斥曹操奸雄,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,曹操,吕布,命令,16,命令；对话；提及,"好,就命使君带领众将,攻打徐州,捉拿吕布满门,不得有误。",llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,陈宫,曹操,对抗,16,对抗；对话；提及,"曹操吓,曹操!俺陈宫若知你心术不正,那日在旅店之中,一刀将你杀死,焉有今日。",llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,刘备,曹操,协助,11,劝阻；协助；对话,请丞相发令，备当协力攻打徐州,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,张辽,曹操,对抗,10,对抗；对话,张辽大骂曹操奸贼，宁死不屈,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,曹操,刘备,命令,10,同场共现；命令；对话,就命使君带领众将，攻打徐州,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,曹操,张辽,命令,9,命令；对话,曹操先令斩张辽，后又抓回,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,曹操,貂蝉,命令,9,命令；对话；提及,曹操命人送貂蝉养老宫坐,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,吕布,曹操,命令,8,命令；对话,"每日里闲无事逍遥饮酒,到今日称心愿得坐徐州。只恨的曹操贼屡次入寇,他那里兴人马来夺徐州。狗奸贼要擒我怎能得够?某若是抖威风群贼命休。内侍臣看过了琼浆美酒,我二人",mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,吕布,貂蝉,协助,8,协助；对话；提及,吕布与貂蝉共饮，貂蝉劝酒。,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,张辽,吕布,汇报,8,对话；汇报,张辽急报侯成盗马盗戟。,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,吕布,刘备,对抗,7,对抗；对话,开打,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,陈宫,吕布,提及,6,劝阻；对话；提及,"只恨那吕布,他不听吾言,心无定见,酒色伤身;若能依我而行,但看在濮阳城些小之计,烧得你焦头烂额。若不中你哭丧之计,今日还坐守濮阳,怎能遭你毒手!",mention,
pdf_01000000__01002012___6c0f4ca58e,白门楼,刘备,吕布,同场共现,5,同场共现；对话；提及,（李典、乐进、许褚、曹洪、刘备、关羽、张飞同上，擒吕布同下。）,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,曹操,众人,命令,5,命令；对话,众位将军，兵发徐州,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,貂蝉,吕布,提及,5,同场共现；对话；提及,貂蝉预言吕布将被曹操所擒。,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,小太监,陈宫,对话,4,,"原来是公台,请少待,咱家与你启奏。",adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,李典,曹洪,同场共现,4,同场共现；对话,（李典、乐进、许褚、曹洪同上，同起霸。）,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,貂蝉,陈宫,对抗,4,对抗；对话,貂蝉以吕布酒醉为由阻止陈宫奏报。,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,陈宫,小太监,对话,4,,"曹操领兵夺徐州,迷恋宫闱吕温侯。将身来在宫门口,见了公公说从头。",adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,众人,曹操,对话,3,,参见丞相。,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,关羽,张飞,同场共现,3,同场共现；对话,（李典、乐进、许褚、曹洪、关羽、张飞同下。）,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,刘备,张飞,命令,3,命令；对话,刘备说：二位贤弟，同到辕门候令。,llm,
pdf_01000000__01002012___6c0f4ca58e,白门楼,吕布,张辽,对话,3,,"吓,何事惊慌?",adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,小太监,张辽,对话,3,,"原来是张将军,到此何事?",adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,张辽,小太监,对话,3,,"忙将盗马事,报与温侯知。",adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,曹洪,李典,对话,3,,杀气英豪，儿郎虎豹，军威号，地动山摇，要把狼烟扫。,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,许褚,曹洪,同场共现,3,同场共现；对话,（李典、乐进、许褚、曹洪同上，同起霸。）,stage_direction,
pdf_01000000__01002012___6c0f4ca58e,白门楼,貂蝉,曹操,对话,3,,刀枪剑戟擒住我，,adjacency,
pdf_01000000__01002012___6c0f4ca58e,白门楼,陈宫,张辽,命令,3,命令；对话,陈宫命张辽抵挡一阵,llm,
