doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,伍员,专诸,协助,10,协助；命令；对话；提及,"启禀千岁:臣有一义弟,名唤专诸。此人义孝皆全,大可委用。",llm_refined,0.9
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,伍员,姬光,协助,8,协助；对话,伍员吹箫引起姬光注意，姬光收留并询问，伍员愿效力。,llm_refined,0.9
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,牛二,专诸,对抗,8,对抗；对话；提及,"专诸无理无理,不该把我牛二欺。恨不得一拳打死你!",llm_refined,0.9
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,专诸,姬光,协助,7,协助；对话,专诸主动请缨行刺王僚，并托付老母，姬光发誓善待。,llm_refined,0.9
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,姬光,专诸,命令,7,命令；对话,姬光派内侍带黄金千两随伍员聘请专诸，后专诸领命行刺。,llm_refined,0.9
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,专诸,牛二,对话,6,对话,"家住吴国在城东,孝义皆全论英雄。苍天若助三分志,拜相封侯谈笑中。",llm_refined,0.8
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,老丈,伍员,协助,6,协助；对话,告知伍员专诸孝义之事,llm_refined,0.8
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,专诸,伍员,对话,5,对话,"君子不得志,低头且耐时。",llm_refined,0.8
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,伍员,老丈,对话,4,对话,呀。老丈请转。,llm_refined,0.7
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,姬光,伍员,对话,4,对话,"见一老臣相貌奇:鹤发童颜少年纪,手拿竹箫信口吹。勒马停蹄街头立,且听来人他是谁。",llm_refined,0.8
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,被离,姬光,汇报,4,汇报；对话,被离献出师傅所赐匕首（鱼肠剑），并说明其用途。,llm_refined,0.9
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,专诸妻,专诸,劝阻,3,劝阻；对话,"吓,母亲唤你。",llm_refined,0.7
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,姬光,太监甲,命令,3,命令；对话,姬光（白）带马。,llm_refined,0.8
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,孙武,被离,协助,3,协助,孙武、被离共同献策，指出需粗心胆大之人，并献鱼肠剑。,llm_refined,0.8
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,专诸,专诸妻,对话,2,对话,暂且饶你命残生。,llm_refined,0.6
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,伍员,刘展雄,对话,2,对话,"手挽手儿叫贤弟,恨平王无道纳儿媳。擅杀忠良当儿戏,兄来借兵你莫心疑。",llm_refined,0.7
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,太监甲,伍员,对话,2,对话,是。,llm_refined,0.6
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,姬光,被离,对话,2,对话,鱼肠剑哪里有?,llm_refined,0.7
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,老丈,专诸,评价,2,命令,"此人名唤专诸,乃是大孝之人,这拐杖就是他母亲的拐杖,故而呼唤即回。",llm_refined,0.7
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,被离,孙武,对话,2,对话,"吓,世兄,我下山之时,师傅赐我宝剑,名曰匕首,世兄请看。",llm_refined,0.7
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,刘展雄,伍员,对话,1,对话,"吓,",llm_refined,0.5
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,刘展雄,姬光,对话,1,对话,"仁兄点动人和马,再与昏王见高低。",llm_refined,0.6
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,太监甲,姬光,对话,1,对话,御林军走上。,llm_refined,0.5
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,姬光,刘展雄,对话,1,对话,"罢了,见过伍将军。",llm_refined,0.6
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,孙武,姬光,对话,1,对话,待我看来。,llm_refined,0.5
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,牛二,伍员,对话,1,对话,"你不要逃走,出来!",llm_refined,0.5
