doc_id,doc_title,line_id,scene_id,source_file,source_path,relative_path,batch_id,scene_index,scene,line_no,row_type,line_category,speaker,speaker_char_id,cue,text,target,target_char_id,emotion_tag,speech_act,entity_tags,action_tags,is_key_line,emotion_derived_by,target_derived_by,llm_confidence,raw_line
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000001,pdf_01000000__01005012___3a15b05878__scene__000,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,0,序幕/前置内容,1,narration,narration,,,,# 《海潮珠》,,,,,,,0,,,,# 《海潮珠》
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000003,pdf_01000000__01005012___3a15b05878__scene__000,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,0,序幕/前置内容,3,narration,narration,,,,# （一名：《崔子弑君》；一名：《碧尘帕》）,,,,,,,1,,,,# （一名：《崔子弑君》；一名：《碧尘帕》）
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,崔杼,pdf_01000000__01005012___3a15b05878__char__0fd66493c8,唱,"有崔子回府来明察暗访,狗贱人安下了害我的心肠。行几步来至在府门以外,(家院暗上。)",,,,,,上；下；来,1,,,,"崔杼（唱）有崔子回府来明察暗访,狗贱人安下了害我的心肠。行几步来至在府门以外,(家院暗上。)"
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,崔杼,pdf_01000000__01005012___3a15b05878__char__0fd66493c8,白,家院。,,,,,,念白,0,,,,崔杼（白）家院。
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,家院,pdf_01000000__01005012___3a15b05878__char__34d037d401,白,参见老爷。,崔杼,pdf_01000000__01005012___3a15b05878__char__0fd66493c8,,,,念白,0,,rule,,家院（白）参见老爷。
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,崔杼,pdf_01000000__01005012___3a15b05878__char__0fd66493c8,白,退下。,家院,pdf_01000000__01005012___3a15b05878__char__34d037d401,,,,下；退；念白,0,,rule,,崔杼（白）退下。
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,崔杼,pdf_01000000__01005012___3a15b05878__char__0fd66493c8,唱,"叫家院近前来细听端详:进府去对夫人把话言讲,你就说我老爷得病回乡。",,,,,,进；来；去；叫,1,,,,"崔杼（唱）叫家院近前来细听端详:进府去对夫人把话言讲,你就说我老爷得病回乡。"
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,家院,pdf_01000000__01005012___3a15b05878__char__34d037d401,白,有请夫人。,崔杼,pdf_01000000__01005012___3a15b05878__char__0fd66493c8,,,,请；念白,0,,rule,,家院（白）有请夫人。
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,棠姜,pdf_01000000__01005012___3a15b05878__char__0cb0a943f9,内西皮导板,"忽听得家院一声请,(棠姜上。)",家院,pdf_01000000__01005012___3a15b05878__char__34d037d401,,,棠姜,上；请,1,,rule,,"棠姜（内西皮导板）忽听得家院一声请,(棠姜上。)"
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,lyric,lyric,棠姜,pdf_01000000__01005012___3a15b05878__char__0cb0a943f9,西皮慢板,"但不知他请我所为何情?将身儿来至在二堂以上,问家院你请我所为何情?",,,,,,上；来；问；请；唱段,1,,,,"棠姜（西皮慢板）但不知他请我所为何情?将身儿来至在二堂以上,问家院你请我所为何情?"
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,家院,pdf_01000000__01005012___3a15b05878__char__34d037d401,白,老爷回府。,棠姜,pdf_01000000__01005012___3a15b05878__char__0cb0a943f9,,,,念白,0,,rule,,家院（白）老爷回府。
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,棠姜,pdf_01000000__01005012___3a15b05878__char__0cb0a943f9,白,哦!,家院,pdf_01000000__01005012___3a15b05878__char__34d037d401,,,,念白,0,,rule,,棠姜（白）哦!
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,崔杼,pdf_01000000__01005012___3a15b05878__char__0fd66493c8,白,哇吓......,棠姜,pdf_01000000__01005012___3a15b05878__char__0cb0a943f9,,,,念白,0,,rule,,崔杼（白）哇吓......
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,棠姜,pdf_01000000__01005012___3a15b05878__char__0cb0a943f9,哭,问老爷你得的什么病情?,崔杼,pdf_01000000__01005012___3a15b05878__char__0fd66493c8,悲伤,,,问；哭,0,rule,rule,,棠姜（哭）问老爷你得的什么病情?
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,棠姜,pdf_01000000__01005012___3a15b05878__char__0cb0a943f9,白,"罢了,夫人。",,,,,,念白,0,,,,"棠姜（白）罢了,夫人。"
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,崔杼,pdf_01000000__01005012___3a15b05878__char__0fd66493c8,白,"夫妻们坐床前叙叙家常:可恨那狗番奴发来兵将,他要夺我主爷锦绣封疆。我主爷差为夫前去打仗,到夜晚困至在牛皮帐房。卸金盔换金甲风冒身上,得下了冤孽病不能久长。",棠姜,pdf_01000000__01005012___3a15b05878__char__0cb0a943f9,愤怒,,,上；下；来；去；打；坐；念白,1,rule,rule,,"崔杼（白）夫妻们坐床前叙叙家常:可恨那狗番奴发来兵将,他要夺我主爷锦绣封疆。我主爷差为夫前去打仗,到夜晚困至在牛皮帐房。卸金盔换金甲风冒身上,得下了冤孽病不能久长。"
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,棠姜,pdf_01000000__01005012___3a15b05878__char__0cb0a943f9,白,哦哦。,崔杼,pdf_01000000__01005012___3a15b05878__char__0fd66493c8,,,,念白,0,,rule,,棠姜（白）哦哦。
pdf_01000000__01005012___3a15b05878,海潮珠,pdf_01000000__01005012___3a15b05878__line__000029,pdf_01000000__01005012___3a15b05878__scene__001,01005012_海潮珠.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005012_海潮珠.pdf,01000000/01005012_海潮珠.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,lyric,lyric,崔杼,pdf_01000000__01005012___3a15b05878__char__0fd66493c8,西皮摇板,"有崔子在二堂用目观望,狗贱人到花园前去降香。我这里手使剑忙赶上,追杀贱人走一场。",棠姜,pdf_01000000__01005012___3a15b05878__char__0cb0a943f9,哀,安慰,,上；走；去；杀；追；唱段,1,llm,llm,0.8,"崔杼（西皮摇板）有崔子在二堂用目观望,狗贱人到花园前去降香。我这里手使剑忙赶上,追杀贱人走一场。"
