doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01001014___552f523069,七星灯,1,【第一场】,【第一场】,智谋较量,权谋,1,他说道；小人说道；我说；旗牌；诸葛亮,诸葛亮派旗牌送脂粉裙钗羞辱司马懿，反被司马懿识破计谋并款待旗牌，套取诸葛亮饮食减少的情报，导致诸葛亮计谋失败，感叹司马懿智勇双全。,llm
pdf_01000000__01001014___552f523069,七星灯,1,【第一场】,【第一场】,羞辱与反羞辱,羞辱与反羞辱,1,他说道；小人说道；我说；旗牌；诸葛亮,诸葛亮派旗牌送脂粉裙钗羞辱司马懿，反被司马懿识破计谋并款待旗牌，套取诸葛亮饮食减少的情报，导致诸葛亮计谋失败，感叹司马懿智勇双全。,llm
pdf_01000000__01001014___552f523069,七星灯,1,【第一场】,【第一场】,情报泄露,情爱,1,他说道；小人说道；我说；旗牌；诸葛亮,诸葛亮派旗牌送脂粉裙钗羞辱司马懿，反被司马懿识破计谋并款待旗牌，套取诸葛亮饮食减少的情报，导致诸葛亮计谋失败，感叹司马懿智勇双全。,llm
pdf_01000000__01001014___552f523069,七星灯,2,【第二场】,【第二场】,忠义,忠义,1,司马懿；姜维；李福；杨仪；王平；诸葛亮；马岱；魏延,诸葛亮病重，安排后事，托付遗表，密授锦囊，预言魏延必反，最终病逝五丈原。,llm
pdf_01000000__01001014___552f523069,七星灯,2,【第二场】,【第二场】,天命,使命,1,司马懿；姜维；李福；杨仪；王平；诸葛亮；马岱；魏延,诸葛亮病重，安排后事，托付遗表，密授锦囊，预言魏延必反，最终病逝五丈原。,llm
pdf_01000000__01001014___552f523069,七星灯,2,【第二场】,【第二场】,权谋,权谋,1,司马懿；姜维；李福；杨仪；王平；诸葛亮；马岱；魏延,诸葛亮病重，安排后事，托付遗表，密授锦囊，预言魏延必反，最终病逝五丈原。,llm
pdf_01000000__01001014___552f523069,七星灯,2,【第二场】,【第二场】,传承,传承,1,司马懿；姜维；李福；杨仪；王平；诸葛亮；马岱；魏延,诸葛亮病重，安排后事，托付遗表，密授锦囊，预言魏延必反，最终病逝五丈原。,llm
pdf_01000000__01001014___552f523069,七星灯,3,【第四场】,【第四场】,智谋,权谋,1,众将；司马懿；姜维,司马懿欲趁诸葛亮已死抢其尸首粮草，姜维等将假扮诸葛亮吓退司马懿，维护丞相威名。,llm
pdf_01000000__01001014___552f523069,七星灯,3,【第四场】,【第四场】,威名,威名,1,众将；司马懿；姜维,司马懿欲趁诸葛亮已死抢其尸首粮草，姜维等将假扮诸葛亮吓退司马懿，维护丞相威名。,llm
pdf_01000000__01001014___552f523069,七星灯,3,【第四场】,【第四场】,生死,悲情,1,众将；司马懿；姜维,司马懿欲趁诸葛亮已死抢其尸首粮草，姜维等将假扮诸葛亮吓退司马懿，维护丞相威名。,llm
pdf_01000000__01001014___552f523069,七星灯,4,【第五场】,【第五场】,智谋,权谋,1,众将；司马懿；报子；报知元帅,司马懿得知孔明已死，但怀疑是计，决定收兵，避免再次中计。,llm
pdf_01000000__01001014___552f523069,七星灯,4,【第五场】,【第五场】,谨慎,谨慎,1,众将；司马懿；报子；报知元帅,司马懿得知孔明已死，但怀疑是计，决定收兵，避免再次中计。,llm
pdf_01000000__01001014___552f523069,七星灯,4,【第五场】,【第五场】,生死,悲情,1,众将；司马懿；报子；报知元帅,司马懿得知孔明已死，但怀疑是计，决定收兵，避免再次中计。,llm
pdf_01000000__01001014___552f523069,七星灯,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《七星灯》 （一名：《孔明求寿》）,keyword
pdf_01000000__01001014___552f523069,七星灯,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《七星灯》 （一名：《孔明求寿》）,keyword
