doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01004009___abe4e0ff20,忠孝全,1,【第一场】,【第一场】,忠孝,忠义,1,中军；众人；安太；王振；秦季龙,王振在营中招兵，秦季龙投军并展示武艺，被派去探查金鳌；安太投军时因吃饭、拉屎闹出笑话，最终被王振接纳。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,1,【第一场】,【第一场】,权臣专权,权臣专权,1,中军；众人；安太；王振；秦季龙,王振在营中招兵，秦季龙投军并展示武艺，被派去探查金鳌；安太投军时因吃饭、拉屎闹出笑话，最终被王振接纳。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,2,【第二场】,【第二场】,忠君报国,忠义,1,报子；秦季龙；金鳌,金鳌自立为王，欲夺中原江山。秦季龙讨战，阵前交锋后擒获金鳌，金鳌投降，取下紫金冠为降表。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,2,【第二场】,【第二场】,征服与投降,征服与投降,1,报子；秦季龙；金鳌,金鳌自立为王，欲夺中原江山。秦季龙讨战，阵前交锋后擒获金鳌，金鳌投降，取下紫金冠为降表。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,2,【第二场】,【第二场】,战争,战争,1,报子；秦季龙；金鳌,金鳌自立为王，欲夺中原江山。秦季龙讨战，阵前交锋后擒获金鳌，金鳌投降，取下紫金冠为降表。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,3,【第三场】,【第三场】,忠孝,忠义,1,中军；众人；四龙套；王振；秦季龙；秦洪,秦季龙战胜金鳌归顺，王振封其为后营都府。王振催粮，福建三卯未到，命中军追赶。秦洪解粮至军营求见。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,3,【第三场】,【第三场】,军令,战争,1,中军；众人；四龙套；王振；秦季龙；秦洪,秦季龙战胜金鳌归顺，王振封其为后营都府。王振催粮，福建三卯未到，命中军追赶。秦洪解粮至军营求见。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,3,【第三场】,【第三场】,权力,权力,1,中军；众人；四龙套；王振；秦季龙；秦洪,秦季龙战胜金鳌归顺，王振封其为后营都府。王振催粮，福建三卯未到，命中军追赶。秦洪解粮至军营求见。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,3,【第三场】,【第三场】,功过,功过,1,中军；众人；四龙套；王振；秦季龙；秦洪,秦季龙战胜金鳌归顺，王振封其为后营都府。王振催粮，福建三卯未到，命中军追赶。秦洪解粮至军营求见。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,4,【第四场】,【第四场】,忠孝冲突,忠义,1,中军；秦季龙,秦季龙奉千岁之命监斩福建运粮官，怀疑被斩者可能是其父，决定前往法场确认。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,4,【第四场】,【第四场】,命运考验,使命,1,中军；秦季龙,秦季龙奉千岁之命监斩福建运粮官，怀疑被斩者可能是其父，决定前往法场确认。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,5,【第五场】,【第五场】,忠孝,忠义,1,刀斧手；王振；秦季龙；秦洪,秦季龙监斩时发现死囚竟是养父秦洪，松绑后替父受绑，王振得知后赦免秦洪，并因秦季龙忠孝双全奏请圣旨封其为忠孝王。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,5,【第五场】,【第五场】,救赎,救赎,1,刀斧手；王振；秦季龙；秦洪,秦季龙监斩时发现死囚竟是养父秦洪，松绑后替父受绑，王振得知后赦免秦洪，并因秦季龙忠孝双全奏请圣旨封其为忠孝王。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,5,【第五场】,【第五场】,恩情,情爱,1,刀斧手；王振；秦季龙；秦洪,秦季龙监斩时发现死囚竟是养父秦洪，松绑后替父受绑，王振得知后赦免秦洪，并因秦季龙忠孝双全奏请圣旨封其为忠孝王。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,5,【第五场】,【第五场】,权力,权力,1,刀斧手；王振；秦季龙；秦洪,秦季龙监斩时发现死囚竟是养父秦洪，松绑后替父受绑，王振得知后赦免秦洪，并因秦季龙忠孝双全奏请圣旨封其为忠孝王。,llm
pdf_01000000__01004009___abe4e0ff20,忠孝全,0,序幕/前置内容,序幕/前置内容,忠义,忠义,1,,# 《忠孝全》；# （一名：《斩秦洪》；一名：《金鳌岛》）,keyword
pdf_01000000__01004009___abe4e0ff20,忠孝全,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《忠孝全》；# （一名：《斩秦洪》；一名：《金鳌岛》）,keyword
pdf_01000000__01004009___abe4e0ff20,忠孝全,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《忠孝全》；# （一名：《斩秦洪》；一名：《金鳌岛》）,keyword
pdf_01000000__01004009___abe4e0ff20,忠孝全,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《忠孝全》；# （一名：《斩秦洪》；一名：《金鳌岛》）,keyword
pdf_01000000__01004009___abe4e0ff20,忠孝全,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《忠孝全》；# （一名：《斩秦洪》；一名：《金鳌岛》）,keyword
pdf_01000000__01004009___abe4e0ff20,忠孝全,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《忠孝全》；# （一名：《斩秦洪》；一名：《金鳌岛》）,keyword
pdf_01000000__01004009___abe4e0ff20,忠孝全,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《忠孝全》；# （一名：《斩秦洪》；一名：《金鳌岛》）,keyword
