doc_id,doc_title,scene_index,scene,source,target,relation_type_raw,relation_type,weight,evidence,evidence_line_ids,derived_by,llm_confidence
pdf_01000000__01002020___b68a4c781b,白状元祭塔,2,【第二场】,塔神,许仕林,对话/应答,对话,1,力大无穷顶砚台，玉帝符旨把某差。（白） 我乃塔神是也，奉了玉帝符旨，在此看守雷峰塔。不免在此伺候。,pdf_01000000__01002020___b68a4c781b__line__000035,adjacency,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,2,【第二场】,许仕林,塔神,对话/应答,对话,1,母亲！老娘！娘亲！,pdf_01000000__01002020___b68a4c781b__line__000039,adjacency,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,2,【第二场】,塔神,白素贞,对话/应答,对话,4,白氏仙姑，你儿前来祭奠于你，快些走动。,pdf_01000000__01002020___b68a4c781b__line__000049,adjacency,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,2,【第二场】,白素贞,塔神,对话/应答,对话,3,苦哇……,pdf_01000000__01002020___b68a4c781b__line__000055,adjacency,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,2,【第二场】,白素贞,许仕林,对话/应答,对话,9,"听说是小孩儿前来祭奠,不由我一阵阵泪洒胸前。",pdf_01000000__01002020___b68a4c781b__line__000073,adjacency,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,2,【第二场】,许仕林,白素贞,对话/应答,对话,8,"耳边厢又听得有人唤声,",pdf_01000000__01002020___b68a4c781b__line__000073,adjacency,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,2,【第二场】,塔神,许仕林,提及,提及,1,你儿许仕林，前来祭奠于你。,pdf_01000000__01002020___b68a4c781b__line__000063,mention,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,2,【第二场】,塔神,白素贞,命令,命令,3,塔神呼唤白素贞前来见子，并催促其回避,,llm,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,2,【第二场】,白素贞,许仕林,协助,协助,4,白素贞询问儿子荣耀由来，并欲讲述受苦之事,,llm,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,2,【第二场】,许仕林,白素贞,汇报,汇报,3,许仕林告知母亲自己得中状元，但圣上不准搭救,,llm,
