doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01003008___7111d9396e,断太后,1,【第一场】,【第一场】,忠君,忠义,1,包拯；王朝；马汉,包拯准备出行，询问人役是否齐备，王朝马汉回应后，包拯下令开道。,llm
pdf_01000000__01003008___7111d9396e,断太后,1,【第一场】,【第一场】,秩序,秩序,1,包拯；王朝；马汉,包拯准备出行，询问人役是否齐备，王朝马汉回应后，包拯下令开道。,llm
pdf_01000000__01003008___7111d9396e,断太后,2,【第二场】,【第二场】,开场,开场,1,地方,地方上场，以一声‘哽哼’开场，为后续剧情铺垫气氛，暗示即将发生的事件。,llm
pdf_01000000__01003008___7111d9396e,断太后,2,【第二场】,【第二场】,铺垫,铺垫,1,地方,地方上场，以一声‘哽哼’开场，为后续剧情铺垫气氛，暗示即将发生的事件。,llm
pdf_01000000__01003008___7111d9396e,断太后,4,【第四场】,【第四场】,冤案昭雪,公案,1,众人；包拯；地方；李后；王朝；马汉,包拯在天齐庙宿堂，遇瞎婆李后申诉二十载冤情，李后道出刘妃与郭槐狸猫换太子之谋，包拯接驾并决意回朝奏本。,llm
pdf_01000000__01003008___7111d9396e,断太后,4,【第四场】,【第四场】,忠奸对立,忠义,1,众人；包拯；地方；李后；王朝；马汉,包拯在天齐庙宿堂，遇瞎婆李后申诉二十载冤情，李后道出刘妃与郭槐狸猫换太子之谋，包拯接驾并决意回朝奏本。,llm
pdf_01000000__01003008___7111d9396e,断太后,4,【第四场】,【第四场】,身份揭示,身份揭示,1,众人；包拯；地方；李后；王朝；马汉,包拯在天齐庙宿堂，遇瞎婆李后申诉二十载冤情，李后道出刘妃与郭槐狸猫换太子之谋，包拯接驾并决意回朝奏本。,llm
pdf_01000000__01003008___7111d9396e,断太后,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《断太后》（一名：《赵州桥》；一名：《天齐庙》）,keyword
pdf_01000000__01003008___7111d9396e,断太后,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《断太后》（一名：《赵州桥》；一名：《天齐庙》）,keyword
pdf_01000000__01003008___7111d9396e,断太后,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《断太后》（一名：《赵州桥》；一名：《天齐庙》）,keyword
pdf_01000000__01003008___7111d9396e,断太后,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《断太后》（一名：《赵州桥》；一名：《天齐庙》）,keyword
pdf_01000000__01003008___7111d9396e,断太后,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《断太后》（一名：《赵州桥》；一名：《天齐庙》）,keyword
pdf_01000000__01003008___7111d9396e,断太后,3,【第三场】,【第三场】,权谋,权谋,1,,"<table><tr><td>李后(李后上。)</td><td>(内白)</td><td>苦吓!</td></tr></table>；<table><tr><td>李后</td><td>(二黄慢板)</td><td>想当年在皇宫何等幸侥,我",keyword
pdf_01000000__01003008___7111d9396e,断太后,3,【第三场】,【第三场】,家国,家国,1,,"<table><tr><td>李后(李后上。)</td><td>(内白)</td><td>苦吓!</td></tr></table>；<table><tr><td>李后</td><td>(二黄慢板)</td><td>想当年在皇宫何等幸侥,我",keyword
pdf_01000000__01003008___7111d9396e,断太后,3,【第三场】,【第三场】,亲情,亲情,1,,"<table><tr><td>李后(李后上。)</td><td>(内白)</td><td>苦吓!</td></tr></table>；<table><tr><td>李后</td><td>(二黄慢板)</td><td>想当年在皇宫何等幸侥,我",keyword
pdf_01000000__01003008___7111d9396e,断太后,3,【第三场】,【第三场】,公案,公案,1,,"<table><tr><td>李后(李后上。)</td><td>(内白)</td><td>苦吓!</td></tr></table>；<table><tr><td>李后</td><td>(二黄慢板)</td><td>想当年在皇宫何等幸侥,我",keyword
pdf_01000000__01003008___7111d9396e,断太后,3,【第三场】,【第三场】,情爱,情爱,1,,"<table><tr><td>李后(李后上。)</td><td>(内白)</td><td>苦吓!</td></tr></table>；<table><tr><td>李后</td><td>(二黄慢板)</td><td>想当年在皇宫何等幸侥,我",keyword
