doc_id,doc_title,theme_label,weight,evidence,derived_by
pdf_01000000__01003009___821dbef739,打龙袍,忠义,6,包拯陈州放粮回朝，向宋仁宗呈上散粮表章，仁宗欲设宴贺功，包拯以午门花灯大会相邀，仁宗应允明日观灯。,llm
pdf_01000000__01003009___821dbef739,打龙袍,家国,4,灯官奉包拯之命扮灯，宋仁宗因不忠不孝灯怒欲拿灯官，包拯借机暗示朝中有不忠不孝之人，王延龄劝阻包拯。,llm
pdf_01000000__01003009___821dbef739,打龙袍,公案,3,李后进入皇城，接受王延龄、陈琳、包拯的朝拜，表达二十载冤仇得报的感慨，并褒奖忠臣。,llm
pdf_01000000__01003009___821dbef739,打龙袍,情爱,2,# 《打龙袍》,keyword
pdf_01000000__01003009___821dbef739,打龙袍,亲情,1,# 《打龙袍》,keyword
pdf_01000000__01003009___821dbef739,打龙袍,功绩,1,包拯陈州放粮回朝，向宋仁宗呈上散粮表章，仁宗欲设宴贺功，包拯以午门花灯大会相邀，仁宗应允明日观灯。,llm
pdf_01000000__01003009___821dbef739,打龙袍,孝道与认亲,1,包拯因扮灯藐君被宋仁宗问罪，他陈述陈州放粮遇李后伸冤之事，并请陈琳作证。陈琳揭露刘后与郭槐狸猫换太子旧案，宋仁宗醒悟，赦免包拯，处死郭槐，准备迎接国太。,llm
pdf_01000000__01003009___821dbef739,打龙袍,战争,1,# 《打龙袍》,keyword
pdf_01000000__01003009___821dbef739,打龙袍,权力清算,1,包拯因扮灯藐君被宋仁宗问罪，他陈述陈州放粮遇李后伸冤之事，并请陈琳作证。陈琳揭露刘后与郭槐狸猫换太子旧案，宋仁宗醒悟，赦免包拯，处死郭槐，准备迎接国太。,llm
pdf_01000000__01003009___821dbef739,打龙袍,皇权更迭,1,李后命包拯责打宋仁宗，包拯以打龙袍代君受罚，李后封赏包拯并赐上方剑，彰显忠奸分明与皇权更迭。,llm
pdf_01000000__01003009___821dbef739,打龙袍,真相揭露,1,包拯因扮灯藐君被宋仁宗问罪，他陈述陈州放粮遇李后伸冤之事，并请陈琳作证。陈琳揭露刘后与郭槐狸猫换太子旧案，宋仁宗醒悟，赦免包拯，处死郭槐，准备迎接国太。,llm
pdf_01000000__01003009___821dbef739,打龙袍,设局,1,包拯陈州放粮回朝，向宋仁宗呈上散粮表章，仁宗欲设宴贺功，包拯以午门花灯大会相邀，仁宗应允明日观灯。,llm
pdf_01000000__01003009___821dbef739,打龙袍,谏诤,1,灯官奉包拯之命扮灯，宋仁宗因不忠不孝灯怒欲拿灯官，包拯借机暗示朝中有不忠不孝之人，王延龄劝阻包拯。,llm
