doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,穆顺,汇报,46,对抗；对话；提及；汇报,适才夏侯渊报道，穆顺出宫，赶往伏相府而去。唔唔唔，必有别情！,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,穆顺,曹操,对抗,41,命令；对抗；对话；提及,穆顺以药名暗讽曹操为奸虫，并公开承认搬兵灭曹,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,华歆,曹操,协助,25,协助；对话；建议,华歆提醒曹操穆顺发内有奸，并执行剿灭伏相府命令,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,华歆,命令,19,同场共现；命令；对话,"华歆过来!命你将那伏相府满门杀死,速报我知!",llm,
pdf_01000000__01004001___ad83d28842,逍遥津,华歆,伏后,汇报,17,同场共现；对抗；对话；提及；汇报,"伏后还有两个儿子,现在宫中,日后长大成人,定报弑母之仇,丞相须要再思吓,再想!",mention,
pdf_01000000__01004001___ad83d28842,逍遥津,汉献帝,曹操,对抗,14,命令；对抗；对话；评价,汉献帝拒绝立后并斥责曹操,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,汉献帝,汇报,13,对抗；对话；汇报,"启万岁:外有两处烟尘未扫,乃是吾朝之后患",llm,
pdf_01000000__01004001___ad83d28842,逍遥津,曹操,伏后,命令,10,命令；对抗；对话；提及,曹操下令‘乱棍打死’伏后,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,汉献帝,穆顺,命令,9,同场共现；命令；对话；提及,汉献帝命穆顺送血诏搬兵,llm,
pdf_01000000__01004001___ad83d28842,逍遥津,司马懿,曹操,同场共现,8,劝阻；同场共现；对话,（八校尉、司马懿、华歆、曹操同上。）,stage_direction,
pdf_01000000__01004001___ad83d28842,逍遥津,汉献帝,二皇子,命令,8,同场共现；命令；对话,"汉献帝说'随定为父,寻找你母去'",llm,
pdf_01000000__01004001___ad83d28842,逍遥津,汉献帝,伏后,命令,8,倾诉；同场共现；命令；对话,内侍摆驾回宫廷，见了梓童说分明。伏后 （白） 妾妃见驾，万岁！汉献帝 （白） 平身。赐座！伏后 （白） 万万岁！谢坐。汉献帝 （白） 咳！可恼呀可恼！伏后 （白,mention,
pdf_01000000__01004001___ad83d28842,逍遥津,穆顺,汉献帝,对话,8,对话；承诺,万岁!,adjacency,
