doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01003008___7111d9396e,断太后,包拯,李后,协助,10,协助；对话,包拯下位让李后摸脑后异相，并承诺回朝奏本,llm_refined,0.95
pdf_01000000__01003008___7111d9396e,断太后,李后,包拯,申诉,10,对话；提及；申诉,包拯!,llm_refined,0.9
pdf_01000000__01003008___7111d9396e,断太后,包拯,地方,命令,8,命令；对话,传地方。,llm_refined,0.9
pdf_01000000__01003008___7111d9396e,断太后,地方,包拯,汇报,8,对话；汇报,地方传话并带李后见包拯,llm_refined,0.85
pdf_01000000__01003008___7111d9396e,断太后,包拯,马汉,命令,5,命令；对话,包拯问人役可齐，马汉答有,llm_refined,0.8
pdf_01000000__01003008___7111d9396e,断太后,李后,地方,对话,5,对话,"破瓦寒窑,有一瞎婆,有二十载的含冤!",llm_refined,0.7
pdf_01000000__01003008___7111d9396e,断太后,包拯,王朝,命令,4,命令；对话,包拯问人役可齐，王朝答俱已齐备,llm_refined,0.8
pdf_01000000__01003008___7111d9396e,断太后,地方,李后,对话,4,对话,"你们没有冤枉,我也没有冤枉。我到那边去。哎!庙左庙右,百姓听者:今有包大人,陈州散粮而回,打此经过,在天齐庙宿堂。有什么冤枉,前去诉伸!",llm_refined,0.7
pdf_01000000__01003008___7111d9396e,断太后,王朝,包拯,对话,2,对话,俱已齐备。,llm_refined,0.6
pdf_01000000__01003008___7111d9396e,断太后,王朝,地方,命令,2,命令；对话,传地方。,llm_refined,0.7
pdf_01000000__01003008___7111d9396e,断太后,马汉,李后,对话,2,对话,"包大人下位来了,上前来摸!",llm_refined,0.6
pdf_01000000__01003008___7111d9396e,断太后,众人,地方,对话,1,对话,没有冤枉。,llm_refined,0.5
pdf_01000000__01003008___7111d9396e,断太后,地方,众人,对话,1,对话,"咋咋咋!哎呀,别的老爷,怕人家打官司;这位大人筛住锣,叫人家打官司!“官差不自由”,待我敲起来。哎!庙前庙后,百姓听者:今有包大人,陈州散粮而回,打此经过,在天",llm_refined,0.5
pdf_01000000__01003008___7111d9396e,断太后,马汉,包拯,对话,1,对话,有。,llm_refined,0.5
