doc_id,doc_title,scene_index,scene,source,target,relation_type_raw,relation_type,weight,evidence,evidence_line_ids,derived_by,llm_confidence
pdf_01000000__01004012___2ea5375b61,女起解,1,【第一场】,张公道,禁子,对话/应答,对话,4,"公道不公道,自有天知道。",pdf_01000000__01004012___2ea5375b61__line__000023,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,1,【第一场】,禁子,张公道,对话/应答,对话,3,作什么?,pdf_01000000__01004012___2ea5375b61__line__000023,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,1,【第一场】,禁子,苏三,对话/应答,对话,1,苏三走动。,pdf_01000000__01004012___2ea5375b61__line__000023,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,1,【第一场】,苏三,张公道,对话/应答,对话,6,老伯唤我为何?,pdf_01000000__01004012___2ea5375b61__line__000027,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,1,【第一场】,张公道,苏三,对话/应答,对话,6,"苏三,你接喜。",pdf_01000000__01004012___2ea5375b61__line__000027,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,1,【第一场】,张公道,苏三,提及,提及,2,你监中可有苏三么?,pdf_01000000__01004012___2ea5375b61__line__000023,mention,
pdf_01000000__01004012___2ea5375b61,女起解,1,【第一场】,禁子,苏三,提及,提及,1,苏三走动。,pdf_01000000__01004012___2ea5375b61__line__000023,mention,
pdf_01000000__01004012___2ea5375b61,女起解,2,【第二场】,狱官,张公道,对话/应答,对话,13,解子崔公道。,pdf_01000000__01004012___2ea5375b61__line__000037,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,2,【第二场】,张公道,狱官,对话/应答,对话,12,有。,pdf_01000000__01004012___2ea5375b61__line__000037,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,2,【第二场】,狱官,苏三,对话/应答,对话,1,过去。,pdf_01000000__01004012___2ea5375b61__line__000037,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,2,【第二场】,苏三,狱官,对话/应答,对话,1,有。,pdf_01000000__01004012___2ea5375b61__line__000037,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,2,【第二场】,张公道,狱官,问答,对话,1,凭着是文书。狱官 （白） 文书在哪里？,pdf_01000000__01004012___2ea5375b61__line__000049,mention,
pdf_01000000__01004012___2ea5375b61,女起解,3,【第三场】,苏三,张公道,对话/应答,对话,41,"眼巴巴哭到了太原城,有苏三,跪留平。来在街上用目望,来来往往人不断。有人到往南京去,与我三哥把信通。",pdf_01000000__01004012___2ea5375b61__line__000073,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,3,【第三场】,张公道,苏三,对话/应答,对话,41,"看这孩子走走不走,你跪在这里做什么?",pdf_01000000__01004012___2ea5375b61__line__000073,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,3,【第三场】,张公道,客人,对话/应答,对话,1,"你不要哭,你哭我怪难过的,我去与你问问。咳。这里可有上南京去的人没有?",pdf_01000000__01004012___2ea5375b61__line__000073,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,3,【第三场】,客人,张公道,对话/应答,对话,1,"上南京去的人早走了,剩下上热八沟喇叭庙贩骆驼的。",pdf_01000000__01004012___2ea5375b61__line__000073,adjacency,
pdf_01000000__01004012___2ea5375b61,女起解,3,【第三场】,张公道,苏三,提及,提及,3,苏三你来的不遇时了。,pdf_01000000__01004012___2ea5375b61__line__000073,mention,
pdf_01000000__01004012___2ea5375b61,女起解,3,【第三场】,张公道,苏三,对抗,对抗,1,"苏三,衙门朝南开,一无高梁二无谷,有钱打的轻,无钱的打的重。无钱的你可别......",pdf_01000000__01004012___2ea5375b61__line__000073,mention,
pdf_01000000__01004012___2ea5375b61,女起解,2,【第二场】,张公道,狱官,同场共现,同场共现,2,（狱官上。苏三、张公道同上。）,,stage_direction,
pdf_01000000__01004012___2ea5375b61,女起解,2,【第二场】,张公道,苏三,同场共现,同场共现,1,（狱官上。苏三、张公道同上。）,,stage_direction,
pdf_01000000__01004012___2ea5375b61,女起解,2,【第二场】,狱官,苏三,同场共现,同场共现,1,（狱官上。苏三、张公道同上。）,,stage_direction,
pdf_01000000__01004012___2ea5375b61,女起解,1,【第一场】,张公道,禁子,命令,命令,1,张公道命禁子提出苏三。,,llm,
pdf_01000000__01004012___2ea5375b61,女起解,1,【第一场】,张公道,苏三,告知,告知,1,张公道告知苏三被发配太原府。,,llm,
pdf_01000000__01004012___2ea5375b61,女起解,2,【第二场】,狱官,张公道,命令,命令,1,狱官让张公道过去，并吩咐带骡子。,,llm,
pdf_01000000__01004012___2ea5375b61,女起解,2,【第二场】,张公道,狱官,汇报,汇报,1,张公道回答去太原府发配，并提及文书。,,llm,
pdf_01000000__01004012___2ea5375b61,女起解,2,【第二场】,张公道,狱官,劝阻,劝阻,1,张公道指出粘趣灯用黄蜡而非松香。,,llm,
pdf_01000000__01004012___2ea5375b61,女起解,3,【第三场】,苏三,张公道,协助,协助,3,苏三请求张公道帮忙传信，张公道答应并安慰她。,,llm,
pdf_01000000__01004012___2ea5375b61,女起解,3,【第三场】,张公道,苏三,协助,协助,3,张公道为苏三解开刑具，并安慰她不要哭。,,llm,
pdf_01000000__01004012___2ea5375b61,女起解,3,【第三场】,苏三,张公道,评价,评价,2,苏三说张公道是好人，后因失言道歉。,,llm,
pdf_01000000__01004012___2ea5375b61,女起解,3,【第三场】,张公道,苏三,劝阻,劝阻,2,张公道劝苏三不要穿大红，说穿大红不是杀就是剐。,,llm,
