doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01004012___2ea5375b61,女起解,张公道,苏三,对抗,9,劝阻；协助；同场共现；告知；对抗；对话；提及,"苏三,衙门朝南开,一无高梁二无谷,有钱打的轻,无钱的打的重。无钱的你可别......",llm_refined,0.9
pdf_01000000__01004012___2ea5375b61,女起解,苏三,张公道,协助,8,协助；对话；评价,苏三请求张公道帮忙传信，张公道答应并安慰她。,llm_refined,0.85
pdf_01000000__01004012___2ea5375b61,女起解,张公道,狱官,汇报,4,劝阻；同场共现；对话；汇报,张公道回答去太原府发配，并提及文书。,llm_refined,0.8
pdf_01000000__01004012___2ea5375b61,女起解,狱官,张公道,命令,3,命令；对话,狱官让张公道过去，并吩咐带骡子。,llm_refined,0.85
pdf_01000000__01004012___2ea5375b61,女起解,张公道,禁子,命令,2,命令；对话,张公道命禁子提出苏三。,llm_refined,0.9
pdf_01000000__01004012___2ea5375b61,女起解,客人,张公道,对话,1,对话,"上南京去的人早走了,剩下上热八沟喇叭庙贩骆驼的。",llm_refined,0.7
pdf_01000000__01004012___2ea5375b61,女起解,张公道,客人,对话,1,对话,"你不要哭,你哭我怪难过的,我去与你问问。咳。这里可有上南京去的人没有?",llm_refined,0.7
pdf_01000000__01004012___2ea5375b61,女起解,狱官,苏三,同场共现,1,同场共现；对话,（狱官上。苏三、张公道同上。）,llm_refined,0.6
pdf_01000000__01004012___2ea5375b61,女起解,禁子,张公道,对话,1,对话,作什么?,llm_refined,0.7
pdf_01000000__01004012___2ea5375b61,女起解,禁子,苏三,提及,1,对话；提及,苏三走动。,llm_refined,0.5
pdf_01000000__01004012___2ea5375b61,女起解,苏三,狱官,对话,1,对话,有。,llm_refined,0.6
