doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01004007___a24f152422,取荥阳,忠义,权谋,3,【第二场】,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,亲情,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,家国,忠义,1,【第一场】,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,家国,楚汉争霸,1,【第一场】,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,忠义,悲情,1,【第二场】,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,忠义,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,忠义,楚汉争霸,1,【第一场】,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,忠义,牺牲,1,【第三场】,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,忠义,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,悲情,权谋,1,【第二场】,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,战争,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,权谋,牺牲,1,【第三场】,scene_cooccurrence
pdf_01000000__01004007___a24f152422,取荥阳,权谋,离散,1,序幕/前置内容,scene_cooccurrence
