doc_id,doc_title,theme_label,weight,evidence,derived_by
pdf_01000000__01004015___871e6f9883,新安驿,离散,3,赵美容与女扮男装的罗雁投宿新安驿，店主李氏识破二人身份并灌醉罗雁。李氏之女周凤英夜持刀欲杀客，却因罗雁俊雅而心动，李氏趁机向罗雁提亲。,llm
pdf_01000000__01004015___871e6f9883,新安驿,喜剧,2,周凤英与罗雁拜堂入洞房，周凤英发现罗雁是女子，李氏得知后大怒，赵美容提议去龙山找哥哥解决。,llm
pdf_01000000__01004015___871e6f9883,新安驿,情爱,2,赵美容与女扮男装的罗雁投宿新安驿，店主李氏识破二人身份并灌醉罗雁。李氏之女周凤英夜持刀欲杀客，却因罗雁俊雅而心动，李氏趁机向罗雁提亲。,llm
pdf_01000000__01004015___871e6f9883,新安驿,亲情,1,# 《新安驿》 （一名：《女强盗》）,keyword
pdf_01000000__01004015___871e6f9883,新安驿,公案,1,# 《新安驿》 （一名：《女强盗》）,keyword
pdf_01000000__01004015___871e6f9883,新安驿,家国,1,# 《新安驿》 （一名：《女强盗》）,keyword
pdf_01000000__01004015___871e6f9883,新安驿,悲情,1,赵美容与女扮男装的罗雁投宿新安驿，店主李氏识破二人身份并灌醉罗雁。李氏之女周凤英夜持刀欲杀客，却因罗雁俊雅而心动，李氏趁机向罗雁提亲。,llm
pdf_01000000__01004015___871e6f9883,新安驿,权谋,1,周门李氏在新安驿开设黑店，因连日下雨无生意，今日天晴挂出幌子，招揽住店客人，意图杀人劫财。,llm
pdf_01000000__01004015___871e6f9883,新安驿,生存困境,1,周门李氏在新安驿开设黑店，因连日下雨无生意，今日天晴挂出幌子，招揽住店客人，意图杀人劫财。,llm
pdf_01000000__01004015___871e6f9883,新安驿,身份伪装,1,周凤英与罗雁拜堂入洞房，周凤英发现罗雁是女子，李氏得知后大怒，赵美容提议去龙山找哥哥解决。,llm
pdf_01000000__01004015___871e6f9883,新安驿,身份错位,1,赵美容与女扮男装的罗雁投宿新安驿，店主李氏识破二人身份并灌醉罗雁。李氏之女周凤英夜持刀欲杀客，却因罗雁俊雅而心动，李氏趁机向罗雁提亲。,llm
