doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01004015___871e6f9883,新安驿,喜剧,离散,2,【第三场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,情爱,离散,2,【第二场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,亲情,喜剧,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,公案,喜剧,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,公案,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,喜剧,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,喜剧,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,喜剧,身份伪装,1,【第三场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,悲情,情爱,1,【第二场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,悲情,离散,1,【第二场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,悲情,身份错位,1,【第二场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,情爱,身份错位,1,【第二场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,权谋,生存困境,1,【第一场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,离散,身份伪装,1,【第三场】,scene_cooccurrence
pdf_01000000__01004015___871e6f9883,新安驿,离散,身份错位,1,【第二场】,scene_cooccurrence
