doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01004008___27d1eda64f,大保国,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,亲情,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,家国,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,家国,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,忠义,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,忠义,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,忠义,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,战争,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004008___27d1eda64f,大保国,权谋,离散,1,序幕/前置内容,scene_cooccurrence
