doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01005005___45b85eecde,沙陀国,程敬思,李克用,命令,10,协助；同场共现；命令；威胁；对话,请千岁向前把宝观。(李克用看。),llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,李克用,程敬思,协助,9,协助；对话；拒绝；让步,李克用称程敬思为恩公，执手相迎,llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,李克用,李嗣源,命令,5,命令；对话,太保传令：命二位王娘挂帅,llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,李嗣源,李克用,汇报,4,对话；汇报,没有打得飞禽走兽，打得一桩新闻,llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,二王娘,李嗣源,命令,3,命令；对话,二王娘传令箭命李嗣源点兵,llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,大王娘,二王娘,协助,3,协助；对话,贤妹请。二王娘：姐姐请,llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,二王娘,李克用,对抗,2,对抗；对话,二王娘质问并逼迫李克用发兵,llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,李嗣源,二王娘,汇报,2,对话；汇报,二位母后，有所不知：只因唐朝程叔父前来搬兵,llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,程敬思,李嗣源,命令,2,命令；对话；求情,"一见圣旨压帐前,回头埋怨李嗣源。我在虎岭寻自尽,谁叫你救我活命还。你父不发人和马,有何脸面回长安?",llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,二王娘,大王娘,对话,1,对话,就来的。,llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,二王娘,程敬思,对话,1,对话,暂且留他好脸面。,llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,李克用,二王娘,对话,1,对话,"孤家无令,进帐何事?",llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,李克用,大王娘,对话,1,对话,"呀,反了不成。",llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,李嗣源,众人,命令,1,对抗,众将官摆队相迎!(龙套同允。【吹打】。众人同下。),llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,李嗣源,大王娘,汇报,1,对话；汇报,进了后帐跪尘埃，见了母后泪哀哀,llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,李嗣源,程敬思,提及,1,对话；提及,程敬思叔父。,llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,李嗣源,龙套,命令,1,命令；对抗,"得令。下面听者,父王传令:二位王娘挂帅,众家太保,前战先行,兴起满汉雄兵四十五万,兴唐灭巢!(龙套自两边分上,同喝。)",llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,程敬思,大王娘,对话,1,对话,程敬思闷坐酒席前。,llm_refined,0.9
pdf_01000000__01005005___45b85eecde,沙陀国,程敬思,龙套,提及,1,提及,"我这里提起唐天子,老大王一旁不耐烦。叫人来将珠宝帐前摆,(四龙套搭珠宝同上。)",llm_refined,0.9
