doc_id,doc_title,line_id,scene_id,source_file,source_path,relative_path,batch_id,scene_index,scene,line_no,row_type,line_category,speaker,speaker_char_id,cue,text,target,target_char_id,emotion_tag,speech_act,entity_tags,action_tags,is_key_line,emotion_derived_by,target_derived_by,llm_confidence,raw_line
pdf_01000000__01005003___0fd7bac795,天雷报,pdf_01000000__01005003___0fd7bac795__line__000001,pdf_01000000__01005003___0fd7bac795__scene__000,01005003_天雷报.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005003_天雷报.pdf,01000000/01005003_天雷报.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,0,序幕/前置内容,1,narration,narration,,,,# 《天雷报》 （一名：《清风亭》）,,,,,,报,1,,,,# 《天雷报》 （一名：《清风亭》）
pdf_01000000__01005003___0fd7bac795,天雷报,pdf_01000000__01005003___0fd7bac795__line__000031,pdf_01000000__01005003___0fd7bac795__scene__001,01005003_天雷报.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005003_天雷报.pdf,01000000/01005003_天雷报.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,31,stage_direction,stage_direction,,,周氏上。,,,,,,,上,0,,,,（周氏上。）
pdf_01000000__01005003___0fd7bac795,天雷报,pdf_01000000__01005003___0fd7bac795__line__000033,pdf_01000000__01005003___0fd7bac795__scene__001,01005003_天雷报.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005003_天雷报.pdf,01000000/01005003_天雷报.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,33,dialogue,dialogue,周氏,pdf_01000000__01005003___0fd7bac795__char__c6d292073d,引子,"思想娇儿不回来,怎不叫人痛伤怀。",,,悲,陈述,,来；叫,0,llm,,0.9,"周氏（引子）思想娇儿不回来,怎不叫人痛伤怀。"
pdf_01000000__01005003___0fd7bac795,天雷报,pdf_01000000__01005003___0fd7bac795__line__000035,pdf_01000000__01005003___0fd7bac795__scene__001,01005003_天雷报.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005003_天雷报.pdf,01000000/01005003_天雷报.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,35,stage_direction,stage_direction,,,张元秀上。,,,,,,,上,0,,,,（张元秀上。）
pdf_01000000__01005003___0fd7bac795,天雷报,pdf_01000000__01005003___0fd7bac795__line__000037,pdf_01000000__01005003___0fd7bac795__scene__001,01005003_天雷报.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005003_天雷报.pdf,01000000/01005003_天雷报.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,37,dialogue,dialogue,张元秀,pdf_01000000__01005003___0fd7bac795__char__c7ec23b828,念,"老眼昏花血气衰,恩养一子接后代。",周氏,pdf_01000000__01005003___0fd7bac795__char__c6d292073d,愤怒,,,,0,rule,rule,,"张元秀（念）老眼昏花血气衰,恩养一子接后代。"
pdf_01000000__01005003___0fd7bac795,天雷报,pdf_01000000__01005003___0fd7bac795__line__000037,pdf_01000000__01005003___0fd7bac795__scene__001,01005003_天雷报.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005003_天雷报.pdf,01000000/01005003_天雷报.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,37,dialogue,dialogue,周氏,pdf_01000000__01005003___0fd7bac795__char__c6d292073d,白,"老天杀的,你与我走出来吧!",张元秀,pdf_01000000__01005003___0fd7bac795__char__c7ec23b828,,,,走；来；杀；念白,1,,rule,,"周氏（白）老天杀的,你与我走出来吧!"
pdf_01000000__01005003___0fd7bac795,天雷报,pdf_01000000__01005003___0fd7bac795__line__000037,pdf_01000000__01005003___0fd7bac795__scene__001,01005003_天雷报.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005003_天雷报.pdf,01000000/01005003_天雷报.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,37,dialogue,dialogue,张元秀,pdf_01000000__01005003___0fd7bac795__char__c7ec23b828,念,"忽听妈妈哭声放悲哀,想必是为娇儿,失却了夫妻的恩爱吓。",周氏,pdf_01000000__01005003___0fd7bac795__char__c6d292073d,悲伤,,,哭,1,rule,rule,,"张元秀（念）忽听妈妈哭声放悲哀,想必是为娇儿,失却了夫妻的恩爱吓。"
pdf_01000000__01005003___0fd7bac795,天雷报,pdf_01000000__01005003___0fd7bac795__line__000037,pdf_01000000__01005003___0fd7bac795__scene__001,01005003_天雷报.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005003_天雷报.pdf,01000000/01005003_天雷报.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,37,dialogue,dialogue,周氏,pdf_01000000__01005003___0fd7bac795__char__c6d292073d,白,吓吓!,张元秀,pdf_01000000__01005003___0fd7bac795__char__c7ec23b828,,,,念白,0,,rule,,周氏（白）吓吓!
pdf_01000000__01005003___0fd7bac795,天雷报,pdf_01000000__01005003___0fd7bac795__line__000037,pdf_01000000__01005003___0fd7bac795__scene__001,01005003_天雷报.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005003_天雷报.pdf,01000000/01005003_天雷报.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,37,dialogue,dialogue,张元秀,pdf_01000000__01005003___0fd7bac795__char__c7ec23b828,白,妈妈你起来了么?,周氏,pdf_01000000__01005003___0fd7bac795__char__c6d292073d,,,,来；念白,0,,rule,,张元秀（白）妈妈你起来了么?
pdf_01000000__01005003___0fd7bac795,天雷报,pdf_01000000__01005003___0fd7bac795__line__000037,pdf_01000000__01005003___0fd7bac795__scene__001,01005003_天雷报.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005003_天雷报.pdf,01000000/01005003_天雷报.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,37,dialogue,dialogue,周氏,pdf_01000000__01005003___0fd7bac795__char__c6d292073d,白,你难道不叫我起来不成?,张元秀,pdf_01000000__01005003___0fd7bac795__char__c7ec23b828,,,,来；叫；道；念白,0,,rule,,周氏（白）你难道不叫我起来不成?
