doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01005013___06cdc26947,双摇会,1,【第一场】,【第一场】,妻妾争宠,妻妾争宠,1,书童；小妾；李相公；王氏,王氏因丈夫娶妾心生嫉妒，借故刁难小妾并打骂，李相公回家后小妾欲告状，冲突一触即发。,llm
pdf_01000000__01005013___06cdc26947,双摇会,1,【第一场】,【第一场】,家庭矛盾,亲情,1,书童；小妾；李相公；王氏,王氏因丈夫娶妾心生嫉妒，借故刁难小妾并打骂，李相公回家后小妾欲告状，冲突一触即发。,llm
pdf_01000000__01005013___06cdc26947,双摇会,1,【第一场】,【第一场】,权力斗争,权力斗争,1,书童；小妾；李相公；王氏,王氏因丈夫娶妾心生嫉妒，借故刁难小妾并打骂，李相公回家后小妾欲告状，冲突一触即发。,llm
pdf_01000000__01005013___06cdc26947,双摇会,2,【第二场】,【第二场】,妻妾争宠,妻妾争宠,1,小妾；小街坊；李相公；王氏；老街坊,李相公回家后宿于小妾房中，王氏妒忌打骂小妾，街坊闻声前来劝解，王氏与小妾各执一词，争风吃醋。,llm
pdf_01000000__01005013___06cdc26947,双摇会,2,【第二场】,【第二场】,家庭矛盾,亲情,1,小妾；小街坊；李相公；王氏；老街坊,李相公回家后宿于小妾房中，王氏妒忌打骂小妾，街坊闻声前来劝解，王氏与小妾各执一词，争风吃醋。,llm
pdf_01000000__01005013___06cdc26947,双摇会,2,【第二场】,【第二场】,邻里调解,邻里调解,1,小妾；小街坊；李相公；王氏；老街坊,李相公回家后宿于小妾房中，王氏妒忌打骂小妾，街坊闻声前来劝解，王氏与小妾各执一词，争风吃醋。,llm
pdf_01000000__01005013___06cdc26947,双摇会,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《双摇会》（一名：《二美夺夫》）,keyword
pdf_01000000__01005013___06cdc26947,双摇会,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《双摇会》（一名：《二美夺夫》）,keyword
pdf_01000000__01005013___06cdc26947,双摇会,0,序幕/前置内容,序幕/前置内容,喜剧,喜剧,1,,# 《双摇会》（一名：《二美夺夫》）,keyword
pdf_01000000__01005013___06cdc26947,双摇会,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《双摇会》（一名：《二美夺夫》）,keyword
