doc_id,doc_title,scene_index,scene,source,target,relation_type_raw,relation_type,weight,evidence,evidence_line_ids,derived_by,llm_confidence
pdf_01000000__01004010___47767989be,双投唐,2,【第二场】,王伯党,李密,对话/应答,对话,9,参见大王。伯党交令。,pdf_01000000__01004010___47767989be__line__000043,adjacency,
pdf_01000000__01004010___47767989be,双投唐,2,【第二场】,李密,王伯党,对话/应答,对话,9,贤弟少礼。请坐。,pdf_01000000__01004010___47767989be__line__000043,adjacency,
pdf_01000000__01004010___47767989be,双投唐,4,【第六场】,李世民,王伯党,对话/应答,对话,10,前道因何不行?,pdf_01000000__01004010___47767989be__line__000057,adjacency,
pdf_01000000__01004010___47767989be,双投唐,4,【第六场】,王伯党,内侍,对话/应答,对话,1,王勇挡道。,pdf_01000000__01004010___47767989be__line__000057,adjacency,
pdf_01000000__01004010___47767989be,双投唐,4,【第六场】,内侍,李世民,对话/应答,对话,1,王勇挡道。,pdf_01000000__01004010___47767989be__line__000057,adjacency,
pdf_01000000__01004010___47767989be,双投唐,4,【第六场】,王伯党,李世民,对话/应答,对话,9,参见千岁。,pdf_01000000__01004010___47767989be__line__000057,adjacency,
pdf_01000000__01004010___47767989be,双投唐,4,【第六场】,王伯党,李密,对话/应答,对话,8,谢干岁。,pdf_01000000__01004010___47767989be__line__000059,adjacency,
pdf_01000000__01004010___47767989be,双投唐,4,【第六场】,李密,王伯党,对话/应答,对话,8,心中恍惚不安宁。,pdf_01000000__01004010___47767989be__line__000059,adjacency,
pdf_01000000__01004010___47767989be,双投唐,4,【第六场】,李密,李世民,对话/应答,对话,1,"李密闻言心不准,背转身来自思忖。想孤在瓦岗多侥幸,称孤道寡亚赛个朝庭。到如今孤王来归顺,反得要屈膝跪他人。这才是船到江心,风不顺,时衰运败鬼弄人。罢罢罢,暂忍我",pdf_01000000__01004010___47767989be__line__000059,adjacency,
pdf_01000000__01004010___47767989be,双投唐,4,【第六场】,李世民,李密,对话/应答,对话,1,将军吓!,pdf_01000000__01004010___47767989be__line__000059,adjacency,
pdf_01000000__01004010___47767989be,双投唐,4,【第六场】,李世民,李密,提及,提及,1,"乃是皇兄之功,收过了。吓,皇兄不在瓦岗扶保李密,来在荒郊何事?",pdf_01000000__01004010___47767989be__line__000059,mention,
pdf_01000000__01004010___47767989be,双投唐,4,【第六场】,王伯党,李密,提及,提及,1,西魏王李密。,pdf_01000000__01004010___47767989be__line__000059,mention,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李渊,太监,对话/应答,对话,1,"河清海晏,五谷丰登。",pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,太监,内侍,对话/应答,对话,1,领旨。万岁有旨:开放龙门。,pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,内侍,太监,对话/应答,对话,1,秦王回朝。,pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,太监,李世民,对话/应答,对话,1,随旨上殿。,pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李世民,李渊,对话/应答,对话,9,"兴围打猎事,奏与父皇知。",pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李渊,李世民,对话/应答,对话,9,皇儿平身。,pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李世民,李密,对话/应答,对话,1,父皇有旨:宣王伯党、李密上殿。,pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李密,王伯党,对话/应答,对话,2,"低头入朝门,",pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,王伯党,李密,对话/应答,对话,1,叩见圣明君。,pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,王伯党,李渊,对话/应答,对话,3,"见驾,吾皇万岁!",pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李渊,李密,对话/应答,对话,2,"李密,你可知罪?",pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李密,李渊,对话/应答,对话,2,"臣知罪,望吾皇开恩。",pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李渊,王伯党,对话/应答,对话,2,伯党听封。,pdf_01000000__01004010___47767989be__line__000063,adjacency,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李世民,李密,提及,提及,3,李密、王伯党前来投唐。,pdf_01000000__01004010___47767989be__line__000063,mention,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李世民,王伯党,提及,提及,2,李密、王伯党前来投唐。,pdf_01000000__01004010___47767989be__line__000063,mention,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李渊,李密,问答,对话,2,"唔,那李密瓦岗贼寇,从前将皇兄囚禁南牢,孤皇正要兴兵拿他问罪,他今日自投罗网,为何不将他正法?",pdf_01000000__01004010___47767989be__line__000063,mention,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李渊,李密,提及,提及,3,"李密,你可知罪?",pdf_01000000__01004010___47767989be__line__000063,mention,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李渊,王伯党,问答,对话,1,"皇儿,王伯党奏道:一臣不事二主,情愿服侍李密,不愿为官。如何发落?",pdf_01000000__01004010___47767989be__line__000063,mention,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李世民,河阳公主,提及,提及,1,"启奏父皇:何不将河阳公主许配李密,招为东床驸马,反心自退。",pdf_01000000__01004010___47767989be__line__000063,mention,
pdf_01000000__01004010___47767989be,双投唐,5,【第七场】,李渊,河阳公主,命令/请求,命令,1,"寡人有旨:命河阳公主招赘魏国公李密,即刻梳妆,傧相赞礼,退班。",pdf_01000000__01004010___47767989be__line__000063,mention,
