doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01006004___706c19cd15,九更天,马妻,马义,对话,8,劝阻；同场共现；对话,（马义、马妻同下。）,llm_refined,0.9
pdf_01000000__01006004___706c19cd15,九更天,米进途,陶氏,试探,7,对话；试探,嫂嫂请。,llm_refined,0.8
pdf_01000000__01006004___706c19cd15,九更天,陶氏,米进途,劝阻,7,劝阻；对话,"我夫一死心不定,心惊肉跳为何情?倘若二叔回家转,泄露机关命难存。",llm_refined,0.9
pdf_01000000__01006004___706c19cd15,九更天,马义,马女,命令,6,命令；对话,马义提议杀死女儿救主,llm_refined,0.9
pdf_01000000__01006004___706c19cd15,九更天,马义,马妻,对话,6,对话,"想此事不由我肝肠痛断,我心中好一似万把刀穿。悲切切进草堂随机应变,",llm_refined,0.8
pdf_01000000__01006004___706c19cd15,九更天,米进途,马义,命令,5,命令；对话；提及,米进途吩咐马义算清房钱赶路,llm_refined,0.9
pdf_01000000__01006004___706c19cd15,九更天,马女,马义,对话,5,劝阻；对话,"昨夜一梦大不祥,见了母亲说端详。",llm_refined,0.8
pdf_01000000__01006004___706c19cd15,九更天,马女,马妻,协助,5,协助；对话,马女自刎，成全救主,llm_refined,0.9
pdf_01000000__01006004___706c19cd15,九更天,二衙役,米进途,命令,4,命令,衙役拘捕米进途,llm_refined,0.9
pdf_01000000__01006004___706c19cd15,九更天,知县,米进途,命令,4,命令；对抗,押上堂来,llm_refined,0.9
pdf_01000000__01006004___706c19cd15,九更天,马义,陶氏,对话,4,对话,遵命。主母开门来。,llm_refined,0.8
pdf_01000000__01006004___706c19cd15,九更天,侯花嘴,二衙役,汇报,3,汇报,侯花嘴告知衙役米进途杀人,llm_refined,0.9
pdf_01000000__01006004___706c19cd15,九更天,侯花嘴,陶氏,协助,3,协助；同场共现,安排陶氏住下吃酒睡觉,llm_refined,0.8
pdf_01000000__01006004___706c19cd15,九更天,米进途,知县,汇报,3,同场共现；汇报,生员守兄之灵，并无此事,llm_refined,0.8
pdf_01000000__01006004___706c19cd15,九更天,陶氏,马义,对话,3,对话,哪个叫门?,llm_refined,0.8
pdf_01000000__01006004___706c19cd15,九更天,马义,米进途,协助,3,协助；对话,马义欲为米进途打听消息,llm_refined,0.8
pdf_01000000__01006004___706c19cd15,九更天,马妻,马女,对话,3,对话,儿夫一去未回转，,llm_refined,0.8
pdf_01000000__01006004___706c19cd15,九更天,侯花嘴,知县,汇报,2,汇报,前来打报呈,llm_refined,0.9
pdf_01000000__01006004___706c19cd15,九更天,侯花嘴,米进途,同场共现,2,同场共现,（侯花嘴下。米进途、二衙役同上。）,llm_refined,0.9
pdf_01000000__01006004___706c19cd15,九更天,知县,侯花嘴,命令,2,命令,三日后听审。下去,llm_refined,0.9
