doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01001006___06011d42c6,捉放曹,忠义,权谋,2,【第一场】,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,公案,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,公案,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,家国,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,忠义,悲情,1,【第二场】,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,忠义,权力与道德,1,【第三场】,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,忠义,猜疑,1,【第二场】,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,忠义,疑心与误杀,1,【第三场】,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,忠义,英雄相惜,1,【第一场】,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,悲情,权谋,1,【第二场】,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,悲情,猜疑,1,【第二场】,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,权力与道德,疑心与误杀,1,【第三场】,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,权谋,猜疑,1,【第二场】,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,权谋,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001006___06011d42c6,捉放曹,权谋,英雄相惜,1,【第一场】,scene_cooccurrence
