doc_id,doc_title,scene_index,scene,source,target,relation_type_raw,relation_type,weight,evidence,evidence_line_ids,derived_by,llm_confidence
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,黄忠,魏延,对话/应答,对话,5,"老将威名大,",pdf_01000000__01006002___ebf44f4611__line__000039,adjacency,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,魏延,黄忠,对话/应答,对话,4,镇守在长沙。,pdf_01000000__01006002___ebf44f4611__line__000039,adjacency,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,黄忠,韩玄,对话/应答,对话,2,"魏将军请了,元帅升帐,在此伺候,请。",pdf_01000000__01006002___ebf44f4611__line__000039,adjacency,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,韩玄,手下,对话/应答,对话,1,"志气凌云贯斗牛,全凭舌尖觅封侯。东荡西除安天下,南征北剿几时休?",pdf_01000000__01006002___ebf44f4611__line__000039,adjacency,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,手下,魏延,对话/应答,对话,1,黄忠、魏延进帐。,pdf_01000000__01006002___ebf44f4611__line__000039,adjacency,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,魏延,韩玄,对话/应答,对话,5,参见元帅。,pdf_01000000__01006002___ebf44f4611__line__000039；pdf_01000000__01006002___ebf44f4611__line__000117,adjacency,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,韩玄,魏延,对话/应答,对话,3,二将军少礼坐下。,pdf_01000000__01006002___ebf44f4611__line__000039,adjacency,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,魏延,报子,对话/应答,对话,1,"再听探马一报,便知分晓。",pdf_01000000__01006002___ebf44f4611__line__000039,adjacency,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,报子,魏延,对话/应答,对话,1,关将讨战。,pdf_01000000__01006002___ebf44f4611__line__000039,adjacency,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,韩玄,黄忠,对话/应答,对话,2,"二位将军,关将讨战,哪位将军出马?",pdf_01000000__01006002___ebf44f4611__line__000039,adjacency,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,手下,黄忠,提及,提及,1,黄忠、魏延进帐。,pdf_01000000__01006002___ebf44f4611__line__000039,mention,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,手下,魏延,提及,提及,1,黄忠、魏延进帐。,pdf_01000000__01006002___ebf44f4611__line__000039,mention,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,韩玄,黄忠,命令/请求,命令,2,"魏延休要把话讲,不会说话站一旁。黄忠虽然年迈苍,岂怕汉室关云长?我今命他去出战,你与关公对刀枪。",pdf_01000000__01006002___ebf44f4611__line__000041,mention,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,韩玄,魏延,命令/请求,命令,1,"魏延休要把话讲,不会说话站一旁。黄忠虽然年迈苍,岂怕汉室关云长?我今命他去出战,你与关公对刀枪。",pdf_01000000__01006002___ebf44f4611__line__000041,mention,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,韩玄,黄忠,汇报,汇报,1,"黄忠、魏延出宝帐,一来对敌二为粮。三军暂退莲花帐,再等探马报端详。",pdf_01000000__01006002___ebf44f4611__line__000041,mention,
pdf_01000000__01006002___ebf44f4611,战长沙,2,【第二场】,韩玄,魏延,汇报,汇报,1,"黄忠、魏延出宝帐,一来对敌二为粮。三军暂退莲花帐,再等探马报端详。",pdf_01000000__01006002___ebf44f4611__line__000041,mention,
