doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01003010___2fda4a58c1,战蒲关,王霸,刘忠,命令,9,命令；对话；提及,王霸命刘忠去安慰百姓,llm_refined,0.9
pdf_01000000__01003010___2fda4a58c1,战蒲关,刘忠,王霸,汇报,8,劝阻；对话；汇报；评价,刘忠向王霸汇报城中粮尽、百姓易子而食的惨状,llm_refined,0.9
pdf_01000000__01003010___2fda4a58c1,战蒲关,刘忠,徐艳贞,命令,7,劝阻；命令；对话,刘忠奉王霸之命，以借粮为名，实则暗示徐艳贞自尽,llm_refined,0.85
pdf_01000000__01003010___2fda4a58c1,战蒲关,徐艳贞,刘忠,对抗,7,同场共现；对抗；对话；提及,徐艳贞识破刘忠意图，斥责其‘大胆奴才胡乱行’,llm_refined,0.9
pdf_01000000__01003010___2fda4a58c1,战蒲关,徐艳贞,王霸,提及,2,对话；提及,徐艳贞称‘前堂拜谢老爷恩’，暗示对王霸的服从,llm_refined,0.7
pdf_01000000__01003010___2fda4a58c1,战蒲关,众百姓,王霸,对话,1,对话,苦吓！,llm_refined,0.5
pdf_01000000__01003010___2fda4a58c1,战蒲关,刘忠,军士,对话,1,对话,"哎呀,老爷吓!你的忠心义胆,可与日月争光。只是二主母,是一位贤德的夫人。不要说是叫小人前去杀她,就听了这番言语,不觉心似箭穿。老爷若要犒赏军士,容易。何不将小人",llm_refined,0.6
pdf_01000000__01003010___2fda4a58c1,战蒲关,王霸,众百姓,对话,1,对话,恨奸贼暗地里将长安来献,llm_refined,0.5
pdf_01000000__01003010___2fda4a58c1,战蒲关,王霸,军士,汇报,1,汇报,"王霸吓王霸吓,你自己要报国恩,何必去杀妻妾。不如我一死,以飨军士",llm_refined,0.6
pdf_01000000__01003010___2fda4a58c1,战蒲关,王霸,徐艳贞,对话,1,对话,刘忠!,llm_refined,0.4
