doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,陈平,张苍,对抗,64,劝阻；协助；对抗；对话；提及；试探,陈平索要宗卷，威胁诛戮全家,llm,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,张苍,陈平,对抗,62,对抗；对话；提及,张苍决定与陈平大闹一场,llm,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,田子春,陈平,协助,33,协助；威胁；对话；提及；试探,田子春请求陈平作内应，陈平应允,llm,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,陈平,田子春,对抗,29,对抗；对话；提及,田大人你来迟了……这宗卷，昨日国太在那金殿，用火焚化了,llm,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,张苍,张秀玉,协助,15,协助；对话,张秀玉献出宗卷副本，解救父亲,llm,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,张秀玉,张苍,对话,10,,"吓,爹爹为何这等模样?",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,张夫人,张苍,对话,9,,"老爷为何自刎身?吓,老爷为何寻此短见?",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,张苍,张夫人,对话,9,,好狗才吓!,adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,陈平,吕后,对抗,8,对抗；对话,陈平质问吕后是否谋汉,llm,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,吕后,陈平,对话,7,对话；试探,平身。,adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,陈平,二衙役,命令,7,命令；对话,命尔等手拿灯亮火把，去到大街之上，说道：'会犯夜的前来犯夜',llm,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,吕后,张苍,命令,6,命令；对话,吕后命张苍呈上宗卷并赐酒,llm,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,张苍,吕后,对话,6,对话；礼节/隶属,"忽听国太宣,迈步上金銮。",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,二衙役,陈平,对话,5,,"呼唤小人,有何吩咐?",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,张苍,家院,同场共现,5,同场共现；对话,（家院引张苍同上。）,stage_direction,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,田子春,张苍,协助,5,协助；对话,田子春请求张苍作内应，张苍应允,llm,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,二衙役,田子春,对抗,4,对抗；对话,带你去见我家老爷,llm,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,家院,张苍,对话,4,,来此已是相府。,adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,衙役甲,衙役乙,对话,4,,"人平不语,",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,田子春,衙役乙,对话,3,,"吓,世上只有惧犯夜,哪有点灯火把叫人犯夜之理?唔,不知这都御史是谁?哦,莫非又是陈平?这老儿巧计多端,我到要去领他一领,趁此将计就计。",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,衙役乙,田子春,对话,3,,有理。请。,adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,衙役乙,衙役甲,对话,3,,水平不流。,adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,太监,张苍,提及,2,对话；提及,宣张苍上殿。,mention,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,张秀玉,张夫人,对话,2,,"正在后堂看经纶,忽听前堂乱纷纷。",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,张苍,田子春,提及,2,对话；提及,"田子春可是么?你窝藏奸细,意欲同谋国太江山,走走走!",mention,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,田子春,二衙役,对话,2,,"行来不觉天色晚,冷冷清清到长安,",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,衙役乙,陈平,对话,2,,急忙叩头。,adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,吕后,太监,对话,1,,"身在深宫院,重整汉室锦江山。",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,张夫人,张秀玉,对话,1,,"哎呀!心中只把陈平恨,因何害我灭满门?",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,张夫人,陈平,提及,1,,"哎呀!心中只把陈平恨,因何害我灭满门?",mention,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,田子春,衙役甲,对话,1,,敢是陈平?,adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,衙役甲,田子春,对话,1,,"掌嘴!你是何人,敢叫我家相爷的名讳!",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,陈平,家院,提及,1,,"你既知堂堂相府,在此大呼喧叫!家院赶了出去!",mention,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,陈平,衙役乙,对话,1,,"唔,还不快去!",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,陈平,院子,对话,1,,"十字口内吞,了字加一横。三人间一日,凑成田子春。",adjacency,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,院子,衙役甲,对话,1,,夜不收走上。,adjacency,
